,Season,Team,W,G,L,W%,FG%,2P%,3P%,FT%,TS%,eFG%,MP/G,FG/G,FGA/G,2P/G,2PA/G,3P/G,3PA/G,FT/G,FTA/G,ORB/G,DRB/G,TRB/G,AST/G,STL/G,BLK/G,TOV/G,PF/G,PTS/G
1082,2021,OKC,24,82,58,0.293,0.43,0.507,0.323,0.756,0.53,49.747,241.52439024390245,38.30487804878049,89.14634146341463,26.21951219512195,51.75609756097561,12.085365853658537,37.390243902439025,15.036585365853659,19.902439024390244,10.414634146341463,35.207317073170735,45.6219512195122,22.21951219512195,7.585365853658536,4.634146341463414,13.963414634146341,18.25609756097561,103.73170731707317
1083,2017,ATL,24,82,58,0.293,0.446,0.495,0.36,0.785,0.547,51.155,240.3048780487805,38.170731707317074,85.54878048780488,26.98780487804878,54.52439024390244,11.182926829268293,31.024390243902438,15.829268292682928,20.170731707317074,9.060975609756097,32.84146341463415,41.90243902439025,23.73170731707317,7.780487804878049,4.2439024390243905,15.560975609756097,19.585365853658537,103.35365853658537
1084,2017,DAL,24,82,58,0.293,0.444,0.496,0.36,0.763,0.544,51.285,241.52439024390245,38.146341463414636,85.8780487804878,26.353658536585368,53.09756097560975,11.792682926829269,32.78048780487805,14.231707317073171,18.658536585365855,8.121951219512194,33.13414634146341,41.25609756097561,22.658536585365855,7.048780487804878,3.7804878048780486,12.292682926829269,19.24390243902439,102.3170731707317
1085,2016,PHO,24,82,58,0.293,0.45,0.491,0.332,0.776,0.538,49.277,241.82926829268294,39.8780487804878,88.53658536585365,32.3780487804878,65.92682926829268,7.5,22.609756097560975,20.4390243902439,26.329268292682926,11.902439024390244,33.073170731707314,44.97560975609756,19.5609756097561,8.207317073170731,4.865853658536586,15.426829268292684,24.75609756097561,107.6951219512195
1086,2012,CLE,24,82,58,0.293,0.434,0.46,0.346,0.756,0.514,47.334,240.609756097561,36.5,84.15853658536585,29.829268292682926,64.8780487804878,6.670731707317073,19.28048780487805,16.829268292682926,22.26829268292683,12.24390243902439,28.76829268292683,41.01219512195122,20.658536585365855,7.890243902439025,4.073170731707317,14.012195121951219,21.182926829268293,96.5
1087,2010,NJN,24,82,58,0.293,0.44,0.464,0.343,0.759,0.517,47.416,243.96341463414635,35.58536585365854,80.95121951219512,29.98780487804878,64.64634146341463,5.597560975609756,16.304878048780488,17.402439024390244,22.9390243902439,11.085365853658537,29.75609756097561,40.84146341463415,21.01219512195122,5.585365853658536,4.682926829268292,14.048780487804878,22.036585365853657,94.17073170731707
1088,2010,SAC,24,82,58,0.293,0.449,0.475,0.335,0.734,0.519,47.972,242.1341463414634,38.21951219512195,85.10975609756098,33.0,69.53658536585365,5.219512195121951,15.573170731707316,17.74390243902439,24.158536585365855,13.060975609756097,30.804878048780488,43.86585365853659,20.426829268292682,7.414634146341464,4.7682926829268295,16.146341463414632,22.01219512195122,99.40243902439025
1089,2008,MEM,24,82,58,0.293,0.454,0.474,0.36,0.756,0.533,48.55,241.52439024390245,34.9390243902439,76.96341463414635,30.085365853658537,63.47560975609756,4.853658536585366,13.487804878048781,19.146341463414632,25.329268292682926,10.329268292682928,28.5,38.829268292682926,17.353658536585368,7.5,4.695121951219512,15.268292682926829,21.670731707317074,93.8780487804878
1090,2008,MIN,24,82,58,0.293,0.441,0.467,0.353,0.769,0.526,48.145,241.52439024390245,36.41463414634146,82.51219512195122,29.79268292682927,63.74390243902439,6.621951219512195,18.76829268292683,18.341463414634145,23.865853658536587,11.890243902439025,29.78048780487805,41.670731707317074,20.414634146341463,6.2439024390243905,3.926829268292683,14.207317073170731,21.76829268292683,97.79268292682927
1091,2006,BOS,24,82,58,0.293,0.443,0.462,0.367,0.767,0.53,47.932,242.1341463414634,34.853658536585364,78.70731707317073,29.109756097560975,63.0609756097561,5.7439024390243905,15.646341463414634,20.365853658536587,26.5609756097561,11.195121951219512,29.158536585365855,40.353658536585364,19.878048780487806,7.182926829268292,4.658536585365853,16.463414634146343,24.036585365853657,95.8170731707317
1092,2002,TOR,24,82,58,0.293,0.427,0.446,0.343,0.718,0.497,45.791,241.52439024390245,34.71951219512195,81.26829268292683,29.73170731707317,66.71951219512195,4.987804878048781,14.548780487804878,16.463414634146343,22.914634146341463,12.475609756097562,28.71951219512195,41.19512195121951,19.304878048780488,7.426829268292683,4.780487804878049,14.402439024390244,21.475609756097562,90.89024390243902
1093,1996,DAL,24,82,58,0.293,0.436,0.464,0.327,0.717,0.509,46.931,241.52439024390245,34.30487804878049,78.6829268292683,29.0609756097561,62.63414634146341,5.2439024390243905,16.048780487804876,16.76829268292683,23.390243902439025,12.682926829268293,27.585365853658537,40.26829268292683,20.28048780487805,7.975609756097561,4.280487804878049,16.146341463414632,21.926829268292682,90.6219512195122
1094,1994,PHI,24,82,58,0.293,0.448,0.46,0.379,0.737,0.521,47.537,241.52439024390245,35.96341463414634,80.20731707317073,31.634146341463413,68.79268292682927,4.329268292682927,11.414634146341463,19.109756097560975,25.914634146341463,13.475609756097562,27.195121951219512,40.670731707317074,19.097560975609756,7.841463414634147,7.024390243902439,16.524390243902438,22.378048780487806,95.36585365853658
1095,1993,WSB,24,82,58,0.293,0.468,0.489,0.297,0.748,0.529,48.425,240.3048780487805,38.96341463414634,83.2439024390244,36.26829268292683,74.17073170731707,2.6951219512195124,9.073170731707316,19.73170731707317,26.365853658536587,13.060975609756097,26.695121951219512,39.75609756097561,22.23170731707317,8.548780487804878,3.9146341463414633,17.109756097560975,20.914634146341463,100.35365853658537
1096,1991,DEN,24,82,58,0.293,0.442,0.45,0.301,0.738,0.493,45.054,241.21951219512195,39.78048780487805,90.0,38.24390243902439,84.90243902439025,1.5365853658536586,5.097560975609756,18.609756097560975,25.20731707317073,16.463414634146343,28.682926829268293,45.146341463414636,18.9390243902439,9.426829268292684,5.621951219512195,17.646341463414632,24.195121951219512,99.70731707317073
1097,1990,MIA,24,82,58,0.293,0.459,0.47,0.302,0.715,0.512,46.925,241.21951219512195,40.0,87.0609756097561,38.292682926829265,81.40243902439025,1.7073170731707317,5.658536585365853,20.109756097560975,28.134146341463413,15.024390243902438,28.073170731707318,43.09756097560975,23.21951219512195,9.21951219512195,4.719512195121951,18.914634146341463,25.365853658536587,101.8170731707317
1098,1987,SAC,24,82,58,0.293,0.471,0.481,0.32,0.772,0.53,48.112,241.21951219512195,42.170731707317074,89.47560975609755,40.41463414634146,83.98780487804878,1.7560975609756098,5.487804878048781,21.890243902439025,28.341463414634145,15.024390243902438,30.01219512195122,45.03658536585366,25.804878048780488,7.097560975609756,6.012195121951219,17.76829268292683,23.109756097560975,107.98780487804878
1099,1986,NJN,24,82,58,0.293,0.476,0.487,0.323,0.767,0.54,48.659,242.1341463414634,41.146341463414636,86.3780487804878,39.3780487804878,80.90243902439025,1.7682926829268293,5.475609756097561,24.390243902439025,31.79268292682927,14.25609756097561,29.378048780487806,43.63414634146341,24.28048780487805,7.841463414634147,4.841463414634147,19.71951219512195,28.695121951219512,108.45121951219512
1100,1986,NYK,24,82,58,0.293,0.474,0.482,0.333,0.73,0.528,48.291,241.21951219512195,40.59756097560975,85.64634146341463,39.073170731707314,81.07317073170732,1.524390243902439,4.573170731707317,21.036585365853657,28.804878048780488,13.512195121951219,26.365853658536587,39.8780487804878,23.670731707317074,8.585365853658537,4.829268292682927,17.317073170731707,24.73170731707317,103.7560975609756
1101,1984,NYK,24,82,58,0.293,0.484,0.49,0.258,0.726,0.53,48.733,241.82926829268294,41.890243902439025,86.59756097560975,41.26829268292683,84.1829268292683,0.6219512195121951,2.4146341463414633,20.804878048780488,28.658536585365855,13.609756097560975,25.634146341463413,39.24390243902439,24.378048780487806,9.195121951219512,3.2560975609756095,17.78048780487805,29.24390243902439,105.20731707317073
1102,1980,NJN,24,82,58,0.293,0.475,0.48,0.246,0.751,0.525,47.771,241.52439024390245,42.40243902439025,89.1951219512195,41.98780487804878,87.51219512195122,0.4146341463414634,1.6829268292682926,21.70731707317073,28.914634146341463,13.317073170731707,28.951219512195124,42.26829268292683,25.21951219512195,9.146341463414634,5.585365853658536,20.29268292682927,26.878048780487806,106.92682926829268
1103,1979,GSW,24,82,58,0.293,0.482,0.486,0.223,0.738,0.52,48.381,242.4390243902439,43.01219512195122,89.2439024390244,42.68292682926829,87.76829268292683,0.32926829268292684,1.475609756097561,17.21951219512195,23.341463414634145,14.085365853658537,29.71951219512195,43.80487804878049,24.73170731707317,9.5,4.134146341463414,18.195121951219512,25.390243902439025,103.57317073170732
1104,1979,UTA,24,82,58,0.293,0.496,0.501,0.319,0.809,0.547,50.044,241.52439024390245,41.24390243902439,83.13414634146342,40.52439024390244,80.8780487804878,0.7195121951219512,2.2560975609756095,19.158536585365855,23.695121951219512,11.792682926829269,28.76829268292683,40.5609756097561,24.451219512195124,8.0,4.414634146341464,18.817073170731707,24.463414634146343,102.36585365853658
1105,2021,DET,23,82,59,0.28,0.431,0.498,0.326,0.782,0.533,49.422,241.21951219512195,38.15853658536585,88.6219512195122,26.878048780487806,54.01219512195122,11.28048780487805,34.609756097560975,17.23170731707317,22.024390243902438,10.975609756097562,32.01219512195122,42.98780487804878,23.463414634146343,7.682926829268292,4.7926829268292686,14.182926829268293,21.9390243902439,104.82926829268293
1106,2020,MIN,23,72,49,0.319,0.448,0.518,0.349,0.761,0.555,52.001,241.73611111111111,40.72222222222222,90.91666666666667,27.61111111111111,53.333333333333336,13.11111111111111,37.583333333333336,17.569444444444443,23.083333333333332,10.51388888888889,33.0,43.513888888888886,25.63888888888889,8.777777777777779,5.527777777777778,14.26388888888889,20.930555555555557,112.125
1107,2019,CHO,23,65,42,0.354,0.434,0.489,0.352,0.748,0.539,50.439,242.30769230769232,37.30769230769231,85.93846153846154,25.23076923076923,51.61538461538461,12.076923076923077,34.323076923076925,16.184615384615384,21.630769230769232,11.0,31.784615384615385,42.784615384615385,23.83076923076923,6.584615384615384,4.123076923076923,14.6,18.815384615384616,102.87692307692308
1108,2015,PHO,23,82,59,0.28,0.435,0.472,0.348,0.751,0.526,48.732,240.3048780487805,37.207317073170735,85.58536585365853,28.20731707317073,59.75609756097561,9.0,25.829268292682926,17.451219512195124,23.23170731707317,11.5,33.329268292682926,44.829268292682926,20.74390243902439,7.7073170731707314,3.817073170731707,17.195121951219512,22.658536585365855,100.86585365853658
1109,2013,ORL,23,82,59,0.28,0.445,0.474,0.353,0.763,0.525,48.695,243.35365853658536,36.853658536585364,82.73170731707317,29.98780487804878,63.26829268292683,6.865853658536586,19.463414634146343,15.939024390243903,20.902439024390244,9.682926829268293,32.36585365853659,42.048780487804876,21.048780487804876,7.682926829268292,4.2682926829268295,14.902439024390244,20.463414634146343,96.51219512195122
1110,2011,GSW,23,66,43,0.348,0.457,0.48,0.388,0.77,0.539,50.542,241.13636363636363,37.71212121212121,82.46969696969697,29.772727272727273,62.0,7.9393939393939394,20.46969696969697,14.409090909090908,18.71212121212121,9.696969696969697,29.5,39.196969696969695,22.272727272727273,8.0,5.484848484848484,13.863636363636363,21.363636363636363,97.77272727272727
1111,2011,TOR,23,66,43,0.348,0.44,0.467,0.34,0.77,0.518,47.546,241.8939393939394,34.36363636363637,78.0909090909091,28.833333333333332,61.803030303030305,5.53030303030303,16.28787878787879,16.439393939393938,21.363636363636363,10.56060606060606,31.424242424242426,41.984848484848484,20.939393939393938,6.5,4.863636363636363,15.166666666666666,23.21212121212121,90.6969696969697
1112,2010,WAS,23,82,59,0.28,0.443,0.465,0.332,0.745,0.513,47.096,243.0487804878049,37.170731707317074,84.0,32.390243902439025,69.58536585365853,4.780487804878049,14.414634146341463,18.158536585365855,24.378048780487806,12.353658536585366,28.951219512195124,41.30487804878049,19.414634146341463,8.109756097560975,6.121951219512195,15.341463414634147,22.5609756097561,97.28048780487805
1113,2008,OKC,23,82,59,0.28,0.447,0.463,0.346,0.786,0.521,47.096,241.52439024390245,36.573170731707314,81.90243902439025,32.573170731707314,70.32926829268293,4.0,11.573170731707316,19.829268292682926,25.23170731707317,12.182926829268293,30.451219512195124,42.63414634146341,20.28048780487805,7.414634146341464,4.524390243902439,16.21951219512195,20.182926829268293,96.97560975609755
1114,2007,LAC,23,82,59,0.28,0.438,0.46,0.324,0.781,0.519,46.47,241.52439024390245,34.390243902439025,78.59756097560975,30.121951219512194,65.4390243902439,4.2682926829268295,13.158536585365853,20.75609756097561,26.5609756097561,9.75609756097561,30.378048780487806,40.13414634146341,21.121951219512194,6.7926829268292686,4.853658536585366,14.390243902439025,21.28048780487805,93.8048780487805
1115,2007,NYK,23,82,59,0.28,0.439,0.467,0.337,0.727,0.518,47.536,242.4390243902439,36.18292682926829,82.40243902439025,30.20731707317073,64.67073170731707,5.975609756097561,17.73170731707317,18.585365853658537,25.548780487804876,12.548780487804878,29.963414634146343,42.51219512195122,18.658536585365855,6.353658536585366,2.597560975609756,14.475609756097562,21.475609756097562,96.92682926829268
1116,2005,NYK,23,82,59,0.28,0.455,0.47,0.362,0.726,0.534,48.05,243.0487804878049,34.41463414634146,75.6829268292683,30.51219512195122,64.90243902439025,3.902439024390244,10.78048780487805,22.902439024390244,31.548780487804876,12.609756097560975,28.78048780487805,41.390243902439025,17.902439024390244,6.7682926829268295,3.3048780487804876,17.670731707317074,26.304878048780488,95.63414634146342
1117,2003,CHI,23,82,59,0.28,0.414,0.431,0.342,0.725,0.486,44.61,241.82926829268294,34.1219512195122,82.35365853658537,28.890243902439025,67.03658536585365,5.2317073170731705,15.317073170731707,16.21951219512195,22.365853658536587,12.78048780487805,30.71951219512195,43.5,21.865853658536587,8.036585365853659,4.829268292682927,16.109756097560975,23.304878048780488,89.6951219512195
1118,2001,MEM,23,82,59,0.28,0.436,0.462,0.307,0.708,0.501,46.197,241.21951219512195,34.76829268292683,79.6951219512195,30.670731707317074,66.32926829268293,4.097560975609756,13.365853658536585,16.26829268292683,22.963414634146343,12.0,29.426829268292682,41.426829268292686,21.76829268292683,7.878048780487805,5.951219512195122,16.390243902439025,19.158536585365855,89.90243902439025
1119,2000,VAN,23,82,59,0.28,0.439,0.455,0.343,0.77,0.51,46.376,241.21951219512195,35.0,79.7439024390244,31.036585365853657,68.1951219512195,3.9634146341463414,11.548780487804878,17.76829268292683,23.073170731707318,10.902439024390244,29.646341463414632,40.548780487804876,23.158536585365855,7.146341463414634,4.378048780487805,15.74390243902439,21.134146341463413,91.73170731707317
1120,1998,TOR,23,50,27,0.46,0.421,0.437,0.341,0.76,0.504,45.0,241.5,33.2,78.8,28.68,65.56,4.52,13.24,20.22,26.6,14.24,28.94,43.18,20.72,8.78,6.42,15.98,22.78,91.14
1121,1989,SAC,23,82,59,0.28,0.468,0.482,0.333,0.771,0.527,48.37,240.91463414634146,40.30487804878049,86.04878048780488,37.670731707317074,78.13414634146342,2.6341463414634148,7.914634146341464,18.475609756097562,23.951219512195124,11.609756097560975,28.817073170731707,40.426829268292686,25.024390243902438,6.658536585365853,4.780487804878049,15.109756097560975,22.71951219512195,101.71951219512195
1122,1985,NYK,23,82,59,0.28,0.46,0.465,0.343,0.686,0.505,46.631,241.52439024390245,39.5,85.78048780487805,38.5,82.86585365853658,1.0,2.9146341463414633,18.70731707317073,27.28048780487805,13.182926829268293,26.463414634146343,39.646341463414636,22.890243902439025,8.707317073170731,3.7560975609756095,17.536585365853657,26.98780487804878,98.70731707317073
1123,1982,CLE,23,82,59,0.28,0.465,0.469,0.25,0.721,0.506,46.705,240.91463414634146,39.65853658536585,85.3048780487805,39.292682926829265,83.84146341463415,0.36585365853658536,1.4634146341463414,17.4390243902439,24.182926829268293,14.304878048780488,29.4390243902439,43.74390243902439,21.195121951219512,7.524390243902439,3.5365853658536586,18.75609756097561,27.26829268292683,97.1219512195122
1124,2023,SAS,22,82,60,0.268,0.462,0.539,0.347,0.782,0.563,53.201,241.82926829268294,41.926829268292686,90.6829268292683,29.29268292682927,54.30487804878049,12.634146341463415,36.3780487804878,15.609756097560975,19.963414634146343,10.353658536585366,33.8780487804878,44.23170731707317,29.865853658536587,7.121951219512195,6.341463414634147,15.146341463414634,17.24390243902439,112.09756097560975
1125,2022,HOU,22,82,60,0.268,0.457,0.53,0.327,0.754,0.554,51.558,240.91463414634146,40.59756097560975,88.86585365853658,30.158536585365855,56.926829268292686,10.439024390243903,31.9390243902439,19.109756097560975,25.341463414634145,13.414634146341463,32.86585365853659,46.28048780487805,22.378048780487806,7.317073170731708,4.560975609756097,16.24390243902439,20.475609756097562,110.7439024390244
1126,2022,SAS,22,82,60,0.268,0.465,0.529,0.345,0.743,0.554,52.529,242.1341463414634,43.08536585365854,92.59756097560975,31.975609756097562,60.40243902439025,11.109756097560975,32.19512195121951,15.75609756097561,21.20731707317073,11.768292682926829,31.9390243902439,43.707317073170735,27.21951219512195,6.975609756097561,3.926829268292683,15.28048780487805,19.878048780487806,113.03658536585365
